name,evolution_info,ability_1,ability_2,hidden_ability,hp,atk,def,sp_atk,sp_def,spd,catch_rate,rarity,obtainability,type1,type2,wiki_url,gen
Greninja,"It evolves from Frogadier starting at level 36. It is the final form of Froakie.
Battle Bond allows Greninja to change into Ash-Greninja when it knocks out an opposing Pokémon.",Torrent,,Protean,72,95,67,103,71,122,5.88,Unhuntable,[],Water, Dark,https://wiki.pokemonrevolution.net/index.php?title=Greninja,6
Hawlucha,,Limber,Unburden,Mold Breaker,78,95,75,74,63,118,22.88,Rare,['Land'],Fighting, Flying,https://wiki.pokemonrevolution.net/index.php?title=Hawlucha,6
Heliolisk,It evolves from Helioptile when exposed to a Sun Stone.,Dry Skin,Sand Veil,Solar Power,62,55,52,109,94,109,9.8,Unhuntable,[],Electric, Normal,https://wiki.pokemonrevolution.net/index.php?title=Heliolisk,6
Helioptile,It evolves into Heliolisk when exposed to a Sun Stone.,Dry Skin,Sand Veil,Solar Power,44,38,33,61,43,70,24.84,Rare,"['Land', 'Bosses']",Electric, Normal,https://wiki.pokemonrevolution.net/index.php?title=Helioptile,6
Honedge,It evolves into Doublade upon reaching level 35.,No Guard,,,45,80,100,35,37,28,23.53,Rare,"['Land', 'Headbutt Trees', 'Excavation', 'Bosses', 'Dig Spots']",Steel, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Honedge,6
Hoopa,,Magician,,,80,110,60,150,130,70,0.39,Unhuntable,[],Psychic, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Hoopa,6
Inkay,It evolves into Malamar upon reaching level 30.,Suction Cups,Contrary,Infiltrator,53,54,53,37,46,45,24.84,Rare,"['Land', 'Bosses', 'Level Up', 'Egg Moves', 'TMs and HMs', 'TM Tutors', 'Move Tutors']",Dark, Psychic,https://wiki.pokemonrevolution.net/index.php?title=Inkay,6
Klefki,,Prankster,,Magician,57,80,91,80,87,75,9.8,Rare,"['Land', 'Headbutt Trees', 'Excavation', 'Bosses']",Steel, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Klefki,6
Litleo,It evolves into Pyroar upon reaching level 35.,Rivalry,Unnerve,Moxie,62,50,58,73,54,72,28.76,Rare,['Land'],Fire, Normal,https://wiki.pokemonrevolution.net/index.php?title=Litleo,6
Malamar,Having it evolved from Inkay upon reaching level 30.,Suction Cups,Contrary,Infiltrator,86,92,88,68,75,73,10.46,Unhuntable,[],Dark, Psychic,https://wiki.pokemonrevolution.net/index.php?title=Malamar,6
Meowstic,It evolves from Espurr upon reaching level 25.,Keen Eye,Infiltrator,Prankster,74,48,76,83,81,104,9.8,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Meowstic,6
Noibat,It evolves into Noivern upon reaching level 48.,Frisk,Infiltrator,Telepathy,40,30,35,45,40,55,24.84,Rare,"['Land', 'Surfing', 'Excavation']",Flying, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Noibat,6
Noivern,It evolves from Noibat upon reaching level 48.,Frisk,Infiltrator,Telepathy,85,70,80,97,80,123,5.88,Unhuntable,[],Flying, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Noivern,6
Pancham,"It evolves into Pangoro when leveled up, after level 32, with a Dark type Pokémon in your party.",Iron Fist,Mold Breaker,Scrappy,67,82,62,46,48,43,28.76,Rare,"['Land', 'Bosses']",Fighting,,https://wiki.pokemonrevolution.net/index.php?title=Pancham,6
Pangoro,"It evolves from Pancham upon reaching level 32 and being leveled up, once more, with a Dark type Pokémon in your party.",Iron Fist,Mold Breaker,Scrappy,95,124,78,69,71,58,8.5,Unhuntable,[],Fighting, Dark,https://wiki.pokemonrevolution.net/index.php?title=Pangoro,6
Phantump,,Natural Cure,Frisk,Harvest,43,70,48,50,60,38,15.69,Rare,"['Land', 'Bosses']",Ghost, Grass,https://wiki.pokemonrevolution.net/index.php?title=Phantump,6
Pumpkaboo,,Pickup,Frisk,Insomnia,49,66,70,44,55,51,15.69,Rare,"['Land', 'Bosses']",Ghost, Grass,https://wiki.pokemonrevolution.net/index.php?title=Pumpkaboo,6
Pyroar,It evolves from Litleo upon reaching level 35.,Rivalry,Unnerve,Moxie,86,68,72,109,66,106,8.5,Unhuntable,[],Fire, Normal,https://wiki.pokemonrevolution.net/index.php?title=Pyroar,6
Quilladin,It evolves from Chespin upon reaching level 16 and then evolves into Chesnaught upon reaching level 36.,Overgrow,,Bulletproof,61,78,95,56,58,57,5.88,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Quilladin,6
Scatterbug,It evolves into Spewpa upon reaching level 9.,Shield Dust,Compound Eyes,Friend Guard,38,35,40,27,25,35,33.33,Uncommon,['Land'],Bug,,https://wiki.pokemonrevolution.net/index.php?title=Scatterbug,6
Skiddo,It evolves into Gogoat upon reaching level 32.,Sap Sipper,,Grass Pelt,66,65,48,62,57,52,26.14,Rare,"['Land', 'Bosses']",Grass,,https://wiki.pokemonrevolution.net/index.php?title=Skiddo,6
Skrelp,It evolves into Dragalge upon reaching level 48.,Poison Point,Poison Touch,Adaptability,50,60,60,60,60,30,29.41,Rare,"['Surfing', 'Fishing', 'Excavation']",Poison, Water,https://wiki.pokemonrevolution.net/index.php?title=Skrelp,6
Sliggoo,"It evolves from Goomy starting at level 40 and evolves into Goodra starting at level 50 when leveled up during rain in the overworld. 
Keep in mind that rain in the overworld is randomized.",Sap Sipper,Hydration,Gooey,68,75,53,83,113,60,5.88,Unhuntable,[],Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Sliggoo,6
Slurpuff,It evolves from Swirlix when traded while holding a Whipped Dream.,Sweet Veil,,Unburden,82,80,86,85,75,72,18.3,Rare,['Land'],Fairy,,https://wiki.pokemonrevolution.net/index.php?title=Slurpuff,6
Spewpa,It evolves from Scatterbug upon reaching level 7 and then evolves into Vivillon upon reaching level 10.,Shed Skin,,Friend Guard,45,22,60,27,30,29,15.69,Unhuntable,[],Bug,,https://wiki.pokemonrevolution.net/index.php?title=Spewpa,6
Spritzee,It evolves into Aromatisse when traded while holding a Sachet.,Healer,,Aroma Veil,70,52,60,63,65,23,26.14,Rare,['Land'],Fairy,,https://wiki.pokemonrevolution.net/index.php?title=Spritzee,6
Swirlix,It evolves into Slurpuff when traded while holding a Whipped Dream.,Sweet Veil,,Unburden,62,48,66,59,57,49,26.14,Rare,"['Land', 'Bosses']",Fairy,,https://wiki.pokemonrevolution.net/index.php?title=Swirlix,6
Sylveon,"Sylveon is a Fairy type Pokémon. 
It evolves from Eevee after being leveled up on Love Island while knowing a Fairy type move.",Cute Charm,,Pixilate,95,65,65,110,130,60,5.88,Rare,"['Land', 'Bosses']",Fairy,,https://wiki.pokemonrevolution.net/index.php?title=Sylveon,6
Talonflame,It evolves from Fletchinder upon reaching level 35.,Flame Body,,Gale Wings,78,81,71,74,69,126,5.88,Unhuntable,[],Fire, Flying,https://wiki.pokemonrevolution.net/index.php?title=Talonflame,6
Trevenant,Having evolved from Phantump when traded.,Natural Cure,Frisk,Harvest,85,110,76,65,82,56,7.84,Unhuntable,[],Ghost, Grass,https://wiki.pokemonrevolution.net/index.php?title=Trevenant,6
Tyrantrum,It evolves from Tyrunt upon reaching level 39 and then being leveled up during daytime.,Strong Jaw,,Rock Head,82,121,119,69,59,71,5.88,Unhuntable,[],Rock, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Tyrantrum,6
Tyrunt,It evolves into Tyrantrum upon reaching level 39 and then leveling up during daytime.,Strong Jaw,,Sturdy,58,89,77,45,45,48,5.88,Rare,"['Land', 'Bosses', 'Jaw Fossil']",Rock, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Tyrunt,6
Vivillon,It evolves from Spewpa upon reaching level 12.,Shield Dust,Compound Eyes,Friend Guard,80,52,50,90,50,89,5.88,Unhuntable,[],Bug, Flying,https://wiki.pokemonrevolution.net/index.php?title=Vivillon,6
Volcanion,,Water Absorb,,,80,110,120,130,90,70,0.39,Unhuntable,[],Fire, Water,https://wiki.pokemonrevolution.net/index.php?title=Volcanion,6
Xerneas,,Fairy Aura,,,126,131,95,131,98,99,5.88,Unhuntable,[],Fairy,,https://wiki.pokemonrevolution.net/index.php?title=Xerneas,6
Yveltal,,Dark Aura,,,126,131,95,131,98,99,5.88,Unhuntable,[],Dark, Flying,https://wiki.pokemonrevolution.net/index.php?title=Yveltal,6
Zygarde,,Aura Break,Power Construct,,216,100,121,91,95,85,0.39,Unhuntable,[],Dragon, Ground,https://wiki.pokemonrevolution.net/index.php?title=Zygarde,6
Araquanid,It evolves from Dewpider starting at level 22.,Water Bubble,,Water Absorb,68,70,92,50,132,42,13.07,Unhuntable,[],Water, Bug,https://wiki.pokemonrevolution.net/index.php?title=Araquanid,7
Bewear,Bewear is a Normal and Fighting type Pokémon. It evolves from Stufful at level 27.,Fluffy,Klutz,Unnerve,120,125,80,55,60,60,9.15,Unhuntable,[],Normal, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Bewear,7
Bounsweet,"Bounsweet is a Grass  type Pokémon. It evolves into Steenee at level 18, which then evolves into its final-stage form in Tsareena after stomp learned.",Leaf Guard,Oblivious,Sweet Veil,42,30,38,30,38,32,30.72,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Bounsweet,7
Brionne,It evolves from Popplio starting at level 17 and evolves into Primarina starting at level 34.,Torrent,,Liquid Voice,60,69,69,91,81,50,5.88,Unhuntable,[],Water,,https://wiki.pokemonrevolution.net/index.php?title=Brionne,7
Charjabug,It evolves from Grubbin starting at level 20 and evolves into Vikavolt when exposed to a Thunder Stone.,Battery,,,57,82,95,55,75,36,15.69,Unhuntable,[],Bug, Electric,https://wiki.pokemonrevolution.net/index.php?title=Charjabug,7
Crabominable,It evolves from Crabrawler when leveled up at Mount Lunakila (Evolution requirement(s) may be subject to change once released).,Hyper Cutter,Iron Fist,Anger Point,97,132,77,62,67,43,7.84,Unhuntable,[],Fighting, Ice,https://wiki.pokemonrevolution.net/index.php?title=Crabominable,7
Crabrawler,It evolves into Crabominable when leveled up at Mount Lunakila (Evolution requirement(s) may be subject to change once released).,Hyper Cutter,Iron Fist,Anger Point,47,82,57,42,47,63,33.33,Unhuntable,[],Fighting,,https://wiki.pokemonrevolution.net/index.php?title=Crabrawler,7
Cutiefly,It evolves into Ribombee upon reaching level 25,Honey Gather,Shield Dust,Sweet Veil,40,45,40,55,40,84,24.84,Unhuntable,['Land'],Bug, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Cutiefly,7
Dartrix,It evolves from Rowlet starting at level 17 and evolves into Decidueye starting at level 34.,Overgrow,,Long Reach,78,75,75,70,70,52,5.88,Unhuntable,[],Grass, Flying,https://wiki.pokemonrevolution.net/index.php?title=Dartrix,7
Decidueye,It evolves from Dartrix starting at level 34. It is the final form of Rowlet.,Overgrow,,Long Reach,78,107,75,100,100,70,5.88,Unhuntable,[],Grass, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Decidueye,7
Dewpider,It evolves into Araquanid starting at level 22.,Water Bubble,,Water Absorb,38,40,52,40,72,27,26.14,Unhuntable,[],Water, Bug,https://wiki.pokemonrevolution.net/index.php?title=Dewpider,7
Dhelmise,,Steelworker,,,70,131,100,86,90,40,3.27,Unhuntable,['Land'],Ghost, Grass,https://wiki.pokemonrevolution.net/index.php?title=Dhelmise,7
Fomantis,It evolves into Lurantis when leveled up during daytime starting at level 34.,Leaf Guard,,Contrary,40,55,35,50,35,35,24.84,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Fomantis,7
Grubbin,"It evolves into Charjabug starting at level 20, which evolves into Vikavolt when exposed to a Thunder Stone.",Swarm,,,47,62,45,55,45,46,33.33,Unhuntable,[],Bug,,https://wiki.pokemonrevolution.net/index.php?title=Grubbin,7
Gumshoos,It evolves from Yungoos when leveled up during daytime starting at level 20.,Strong Jaw,Stakeout,Adaptability,88,110,60,55,60,45,16.6,Unhuntable,[],Normal,,https://wiki.pokemonrevolution.net/index.php?title=Gumshoos,7
Hakamo-o,It evolves from Jangmo-o starting at level 35 and then evolves into Kommo-o upon reaching level 45.,Bulletproof,Soundproof,Overcoat,55,75,90,65,70,65,5.88,Unhuntable,[],Dragon, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Hakamo-o,7
Incineroar,It evolves from Torracat starting at level 34. It is the final form of Litten.,Blaze,,Intimidate,95,115,90,80,90,60,5.88,Unhuntable,[],Fire, Dark,https://wiki.pokemonrevolution.net/index.php?title=Incineroar,7
Jangmo-o,It evolves into Hakamo-o upon reaching level 35.,Bulletproof,Soundproof,Overcoat,45,55,65,45,45,45,5.88,Unhuntable,[],Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Jangmo-o,7
Komala,,Comatose,,,65,115,65,75,95,65,5.88,Unhuntable,['Land'],Normal,,https://wiki.pokemonrevolution.net/index.php?title=Komala,7
Kommo-o,It evolves from Hakamo-o starting at level 45.,Bulletproof,Soundproof,Overcoat,75,110,125,100,105,85,5.88,Unhuntable,[],Dragon, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Kommo-o,7
Kyurem,,Pressure,,,125,130,90,130,90,95,0.39,Unhuntable,[],Dragon, Ice,https://wiki.pokemonrevolution.net/index.php?title=Kyurem,7
Litten,"It evolves into Torracat starting at level 17, which evolves into Incineroar starting at level 34.",Blaze,,Intimidate,45,65,40,60,40,70,5.88,Unhuntable,[],Fire,,https://wiki.pokemonrevolution.net/index.php?title=Litten,7
Lunala,It evolves from Cosmoem starting at level 53.,Shadow Shield,,,137,113,89,137,107,97,5.88,Unhuntable,[],Psychic, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Lunala,7
Lurantis,It evolves from Fomantis when leveled up during daytime starting at level 34.,Leaf Guard,,Contrary,70,105,90,80,90,45,9.8,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Lurantis,7
Lycanroc-Midday,"It evolves from Rockruff starting at level 25. 
If it is daytime, it will evolve into Midday form. If it is nighttime, it will evolve into Midnight form. 
The Dusk form is now a one-time catchable on Mirage Island (spawns at the peak every time Mirage Island is visible).",Keen Eye,Sand Rush,Steadfast,75,115,65,55,65,112,11.76,Unhuntable,[],Rock,,https://wiki.pokemonrevolution.net/index.php?title=Lycanroc-Midday,7
Mareanie,It evolves into Toxapex starting at level 38.,Merciless,Limber,Regenerator,50,53,62,43,52,45,24.84,Unhuntable,[],Poison, Water,https://wiki.pokemonrevolution.net/index.php?title=Mareanie,7
Mimikyu,,Disguise,,,55,90,80,50,105,96,5.88,Unhuntable,['Land'],Ghost, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Mimikyu,7
Morelull,It evolves into Shiinotic on reaching level 24.,Illuminate,Effect Spore,Rain Dish,40,35,55,65,75,15,24.84,Unhuntable,[],Grass, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Morelull,7
Mudbray,It evolves into Mudsdale starting at level 30.,Own Tempo,Stamina,Inner Focus,70,100,70,45,55,45,24.84,Unhuntable,[],Ground,,https://wiki.pokemonrevolution.net/index.php?title=Mudbray,7
Mudsdale,It evolves from Mudbray starting at level 30.,Own Tempo,Stamina,Inner Focus,100,125,100,55,85,35,7.84,Unhuntable,[],Ground,,https://wiki.pokemonrevolution.net/index.php?title=Mudsdale,7
Oricorio Baile,,Dancer,,,75,70,70,98,70,93,5.88,Unhuntable,[],Fire, Flying,https://wiki.pokemonrevolution.net/index.php?title=Oricorio_Baile,7
Palossand,It evolves from Sandygast starting at level 42.,Water Compaction,,Sand Veil,85,75,110,100,75,35,7.84,Unhuntable,[],Ghost, Ground,https://wiki.pokemonrevolution.net/index.php?title=Palossand,7
Pikipek,"It evolves into Trumbeak starting at level 14, which evolves into Toucannon starting at level 28.",Keen Eye,Skill Link,Pickup,35,70,30,30,30,65,33.33,Unhuntable,[],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Pikipek,7
Popplio,"It evolves into Brionne starting at level 17, which evolves into Primarina starting at level 34.",Torrent,,Liquid Voice,50,54,54,66,56,40,5.88,Unhuntable,[],Water,,https://wiki.pokemonrevolution.net/index.php?title=Popplio,7
Primarina,It evolves from Brionne starting at level 34. It is the final form of Popplio.,Torrent,,Liquid Voice,80,74,74,126,116,60,5.88,Unhuntable,[],Water, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Primarina,7
Ribombee,It evolves from Cutiefly starting at level 25.,Honey Gather,Shield Dust,Sweet Veil,60,55,60,95,70,124,9.8,Unhuntable,[],Bug, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Ribombee,7
Rockruff,"It evolves into Lycanroc upon reaching level 25. Depending on the in-game time, it can evolve into 3 different forms of Lycanroc.
During daytime, it will evolve into Lycanroc-Midday. During nighttime, it will evolve into Lycanroc-Midnight. 
Normally, it could also be able to evolve into Dusk form, but that is not available yet.",Keen Eye,Vital Spirit,Steadfast,45,65,40,30,40,60,24.84,Unhuntable,[],Rock,,https://wiki.pokemonrevolution.net/index.php?title=Rockruff,7
Rowlet,"It evolves into Dartrix starting at level 17, which evolves into Decidueye starting at level 34.",Overgrow,,Long Reach,68,55,55,50,50,42,5.88,Unhuntable,[],Grass, Flying,https://wiki.pokemonrevolution.net/index.php?title=Rowlet,7
Salandit,Salandit is a Poison and Fire type Pokémon. It evolves to Salazzle at level 33 should be female.,Corrosion,,Oblivious,48,44,40,71,40,77,15.69,Unhuntable,[],Poison, Fire,https://wiki.pokemonrevolution.net/index.php?title=Salandit,7
Salazzle,Salazzle is a Poison and Fire type Pokémon. It evolves from Salazzle at level 33 should be female.,Corrosion,,Oblivious,68,64,60,111,60,117,5.88,Unhuntable,[],Poison, Fire,https://wiki.pokemonrevolution.net/index.php?title=Salazzle,7
Sandygast,It evolves into Palossand starting at level 42.,Water Compaction,,Sand Veil,55,55,80,70,45,15,18.3,Unhuntable,['Land'],Ghost, Ground,https://wiki.pokemonrevolution.net/index.php?title=Sandygast,7
Shiinotic,It evolves from Morelull at level 24.,Illuminate,Effect Spore,Rain Dish,60,45,80,90,100,30,9.8,Unhuntable,[],Grass, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Shiinotic,7
Solgaleo,Solgaleo evolves from Cosmoem starting at level 53.,Full Metal Body,,,137,137,107,113,89,97,5.88,Unhuntable,[],Psychic, Steel,https://wiki.pokemonrevolution.net/index.php?title=Solgaleo,7
Steenee,"Steenee is a Grass  type Pokémon. Having evolved from Bounsweet at level 18, it evolves into Tsareena after stomp learned.",Leaf Guard,Oblivious,Sweet Veil,52,40,48,40,48,62,15.69,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Steenee,7
Stufful,Stufful is a Normal and Fighting type Pokémon. It evolves to Bewear at level 27.,Fluffy,Klutz,Cute Charm,70,75,50,45,50,50,18.3,Unhuntable,[],Normal, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Stufful,7
Torracat,It evolves from Litten starting at level 17 and evolves into Incineroar starting at level 34.,Blaze,,Intimidate,65,85,50,80,50,90,5.88,Unhuntable,[],Fire,,https://wiki.pokemonrevolution.net/index.php?title=Torracat,7
Toucannon,It evolves from Trumbeak starting at level 28. It is the final form of Pikipek.,Keen Eye,Skill Link,Pickup,80,120,75,75,75,60,5.88,Unhuntable,[],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Toucannon,7
Toxapex,It evolves from Mareanie starting at level 38.,Merciless,Limber,Regenerator,50,63,152,53,142,35,9.8,Unhuntable,[],Poison, Water,https://wiki.pokemonrevolution.net/index.php?title=Toxapex,7
Trumbeak,It evolves from Pikipek starting at level 14 and evolves into Toucannon starting at level 28.,Keen Eye,Skill Link,Pickup,55,85,50,40,50,75,15.69,Unhuntable,[],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Trumbeak,7
Tsareena,"Tsareena is a Grass  type Pokémon. Having evolved from Steenee after stomp learned, it is the final evolutionary stage of Bounsweet.",Leaf Guard,Queenly Majesty,Sweet Veil,72,120,98,50,98,72,5.88,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Tsareena,7
